nonstationary level,time series length,observation noise,process noise,evidence,significance_level,bayes factor error
1,50,0.1,0.1,-15.770621604449822,-36.762623659279186,nan
2,50,0.1,0.1,5.948654057995223,0.7458239687872916,nan
0,100,0.1,0.1,-18.77558671636752,-74.43252956234167,nan
1,100,0.1,0.1,-4.247764335164308,-1.6593557219693191,nan
2,100,0.1,0.1,81.13726775460455,0.9999999923038553,nan
0,200,0.1,0.1,-18.805339001903096,-74.95107062961038,nan
1,200,0.1,0.1,28.41203660085629,0.9985585607622508,nan
2,200,0.1,0.1,215.0543046677784,1.0,nan
0,100,0.0,0.1,-18.332184495128395,-67.11118708568758,nan
1,100,0.0,0.1,135.84615235145284,0.999999999999974,nan
2,100,0.0,0.1,244.22796931283875,1.0,nan
0,100,0.1,0.1,-18.786530254855695,-74.62284736805482,nan
1,100,0.1,0.1,-10.204881210435515,-9.483061195969514,nan
2,100,0.1,0.1,76.21308218722508,0.9999999760838217,nan
0,100,0.2,0.1,-18.676410291821796,-72.72945593782237,nan
1,100,0.2,0.1,-4.543776861307782,-1.84693588166407,nan
2,100,0.2,0.1,29.19642706916847,0.998796746058188,nan
0,100,0.3,0.1,-18.635068393037646,-72.03093137514973,nan
1,100,0.3,0.1,-16.845759812985307,-47.36998818412565,nan
2,100,0.3,0.1,1.2037082907602106,0.24206987173753336,nan
0,100,0.1,0.0,-18.802353741139918,-74.89888119316718,nan
1,100,0.1,0.0,-12.05165621576625,-15.038569173802902,nan
2,100,0.1,0.0,74.89316679306297,0.9999999675896799,nan
0,100,0.1,0.1,-18.79806734767658,-74.82400757941204,nan
1,100,0.1,0.1,10.04129496337692,0.9009463453704288,nan
2,100,0.1,0.1,110.97673180620387,0.999999999992014,nan
0,100,0.1,0.2,-18.795300447682845,-74.77571531740739,nan
1,100,0.1,0.2,-17.066924018449452,-49.89702545314518,nan
2,100,0.1,0.2,54.53097143573335,0.9999964770793893,nan
0,50,0.1,0.1,-18.75763769874216,-74.12141674581112,nan
1,50,0.1,0.1,-10.599036968810687,-10.478990511052361,nan
2,50,0.1,0.1,32.34110836598188,0.9994167037781599,nan
0,100,0.1,0.1,-18.305167088430057,-66.68878346851109,nan
1,100,0.1,0.1,-11.681608617602366,-13.728579448878705,nan
2,100,0.1,0.1,56.14530678612026,0.9999975707661654,nan
0,200,0.1,0.1,-18.80384058237391,-74.9248702191738,nan
1,200,0.1,0.1,6.637190315362062,0.7830893037037095,nan
2,200,0.1,0.1,213.0925134121145,1.0,nan
0,100,0.0,0.1,-18.807614076896996,-74.99086842955687,nan
1,100,0.0,0.1,115.70985738641204,0.9999999999973146,nan
2,100,0.0,0.1,165.0594421260732,1.0,nan
0,100,0.1,0.1,-18.78242985587286,-74.55148161916873,nan
1,100,0.1,0.1,-12.607948943812172,-17.230345287393085,nan
2,100,0.1,0.1,102.57087193299563,0.9999999999446761,nan
0,100,0.2,0.1,-17.32290355023852,-52.98714421968535,nan
1,100,0.2,0.1,-18.013439073285706,-62.291284140748054,nan
2,100,0.2,0.1,24.929899701123407,0.9967862652420736,nan
0,100,0.3,0.1,-18.741187435885983,-73.8374090901818,nan
1,100,0.3,0.1,-9.29830714556569,-7.508063342363574,nan
2,100,0.3,0.1,17.0241072743336,0.9801578251393579,nan
0,100,0.1,0.0,-18.62399986744162,-71.845040105806,nan
1,100,0.1,0.0,-7.171451352625967,-4.2136891633993825,nan
2,100,0.1,0.0,91.06410717886581,0.9999999992173109,nan
0,100,0.1,0.1,-18.760701938943452,-74.17443867014335,nan
1,100,0.1,0.1,-4.739071916127655,-1.9778799908300075,nan
2,100,0.1,0.1,113.16765538925408,0.999999999995178,nan
0,100,0.1,0.2,-18.08984439302145,-63.414618545279154,nan
1,100,0.1,0.2,0.27801904368335717,0.06201024344760442,nan
2,100,0.1,0.2,67.24761219313288,0.9999998115314971,nan
0,50,0.1,0.1,-18.78665406711707,-74.62500331743945,nan
1,50,0.1,0.1,-18.092713729400224,-63.457190644656905,nan
2,50,0.1,0.1,6.160023633099604,0.7578984127795692,nan
0,100,0.1,0.1,-18.78136183762958,-74.53290426137279,nan
1,100,0.1,0.1,4.45177324546104,0.6412245850096291,nan
2,100,0.1,0.1,104.46298794331419,0.999999999964215,nan
0,200,0.1,0.1,-18.807416072389614,-74.98740391593795,nan
1,200,0.1,0.1,47.21035718540759,0.9999809907806779,nan
2,200,0.1,0.1,182.3063411190351,1.0,nan
0,100,0.0,0.1,-18.799129585680625,-74.842555591562,nan
1,100,0.0,0.1,118.04634487062398,0.9999999999984319,nan
2,100,0.0,0.1,226.1325046510623,1.0,nan
0,100,0.1,0.1,-18.705810576250844,-73.23027297354015,nan
1,100,0.1,0.1,-10.375998025079392,-9.90435049676631,nan
2,100,0.1,0.1,71.01448780099948,0.9999999208317181,nan
0,100,0.2,0.1,-18.6247793081101,-71.85811498575865,nan
1,100,0.2,0.1,3.925306788335512,0.594986666269008,nan
2,100,0.2,0.1,9.108952053106696,0.8772264553626967,nan
0,100,0.3,0.1,-18.71927871071849,-73.46082968601002,nan
1,100,0.3,0.1,-14.522565629114244,-27.330651572567753,nan
2,100,0.3,0.1,-8.725951025674899,-6.457531604838213,nan
0,100,0.1,0.0,-18.804284478196593,-74.93263095677993,nan
1,100,0.1,0.0,0.35616316360054,0.07873688465946738,nan
2,100,0.1,0.0,158.49405780509065,0.9999999999999999,nan
0,100,0.1,0.1,-18.797131266981815,-74.80766619264594,nan
1,100,0.1,0.1,-12.647233839682263,-17.395999282713213,nan
2,100,0.1,0.1,37.75129964690784,0.9998321698296807,nan
0,100,0.1,0.2,-18.760532842181973,-74.17151173756979,nan
1,100,0.1,0.2,-10.44436369064165,-10.077362527931127,nan
2,100,0.1,0.2,9.076034266929373,0.8762923453395027,nan
0,50,0.1,0.1,-18.76170282419619,-74.19176554417851,nan
1,50,0.1,0.1,-9.902718274248837,-8.77849070837537,nan
2,50,0.1,0.1,-10.53700256439739,-10.316190670806646,nan
0,100,0.1,0.1,-18.78273812828361,-74.55684463089685,nan
1,100,0.1,0.1,-0.5033934113779759,-0.12289549931204591,nan
2,100,0.1,0.1,41.19207108772141,0.9999240036225248,nan
0,200,0.1,0.1,-18.807574419900813,-74.99017453268601,nan
1,200,0.1,0.1,64.99391067184797,0.9999996833285338,nan
2,200,0.1,0.1,165.6502708249842,1.0,nan
0,100,0.0,0.1,-18.808019633436235,-74.99796500432514,nan
1,100,0.0,0.1,104.84363461650118,0.9999999999672179,nan
2,100,0.0,0.1,202.2625556622637,1.0,nan
0,100,0.1,0.1,-18.67247346371211,-72.66265134145654,nan
1,100,0.1,0.1,-9.007444888580265,-6.956910788570629,nan
2,100,0.1,0.1,67.6379467673244,0.9999998277317177,nan
0,100,0.2,0.1,-18.35898321956481,-67.53277571255042,nan
1,100,0.2,0.1,-9.39210663660398,-7.693820390412979,nan
2,100,0.2,0.1,-0.6343479843020212,-0.15727027556009343,nan
0,100,0.3,0.1,-18.7968538809038,-74.80282447335986,nan
1,100,0.3,0.1,-9.421479987415672,-7.7528200274451855,nan
2,100,0.3,0.1,6.668881686532341,0.7846663850034606,nan
0,100,0.1,0.0,-18.769698708620943,-74.33033015768135,nan
1,100,0.1,0.0,21.132140681400116,0.9922947642341371,nan
2,100,0.1,0.0,108.24589516437942,0.9999999999850235,nan
0,100,0.1,0.1,-18.668305119881172,-72.59198409496197,nan
1,100,0.1,0.1,-8.760513250796828,-6.517117263339554,nan
2,100,0.1,0.1,34.69206261688194,0.999660535989071,nan
0,100,0.1,0.2,-18.55621619751218,-70.71691833954662,nan
1,100,0.1,0.2,3.929447965149928,0.5953726791004657,nan
2,100,0.1,0.2,72.00739582501048,0.9999999370116232,nan
0,50,0.1,0.1,-15.77647858448547,-36.81358542590726,nan
1,50,0.1,0.1,-17.06897133651841,-49.921024598706865,nan
2,50,0.1,0.1,17.841647577956024,0.9835625198187037,nan
0,100,0.1,0.1,-18.735087321141656,-73.73236600554907,nan
1,100,0.1,0.1,-10.339831785138372,-9.813920650324915,nan
2,100,0.1,0.1,65.00975814740109,0.9999996844819674,nan
0,200,0.1,0.1,-18.807975594349564,-74.99719436041005,nan
1,200,0.1,0.1,30.09782706436923,0.999022273708844,nan
2,200,0.1,0.1,122.17068982754344,0.9999999999993934,nan
0,100,0.0,0.1,-18.808072838399287,-74.99889605315418,nan
1,100,0.0,0.1,108.79949962777553,0.9999999999868159,nan
2,100,0.0,0.1,171.9875114166342,1.0,nan
0,100,0.1,0.1,-18.79839724008058,-74.8297674302131,nan
1,100,0.1,0.1,11.094862701542972,0.9222834112165025,nan
2,100,0.1,0.1,74.12623364585691,0.9999999613297806,nan
0,100,0.2,0.1,-18.140651464261715,-64.17261490334428,nan
1,100,0.2,0.1,-9.725949300581508,-8.388472317323354,nan
2,100,0.2,0.1,49.95674330721502,0.999989899900103,nan
0,100,0.3,0.1,-18.792983733976435,-74.73530406863648,nan
1,100,0.3,0.1,-18.67198943642414,-72.65444199318532,nan
2,100,0.3,0.1,13.094134334181135,0.9509559228901525,nan
0,100,0.1,0.0,-18.80631014183228,-74.96805619304686,nan
1,100,0.1,0.0,8.380398474659913,0.8548021610708408,nan
2,100,0.1,0.0,115.65020324410737,0.9999999999972774,nan
0,100,0.1,0.1,-18.78445934161279,-74.5867955576929,nan
1,100,0.1,0.1,-16.781205198843654,-46.656321822377336,nan
2,100,0.1,0.1,137.32676338758014,0.9999999999999815,nan
0,100,0.1,0.2,-18.773689831947113,-74.3995898054832,nan
1,100,0.1,0.2,10.7494986092307,0.9158507714106356,nan
2,100,0.1,0.2,55.57383053584325,0.9999972291249226,nan
0,50,0.1,0.1,-18.80058844186961,-74.86803645112589,nan
1,50,0.1,0.1,-18.361936191785716,-67.5793902124344,nan
2,50,0.1,0.1,0.24138885445814187,0.05406539269413613,nan
0,100,0.1,0.1,-12.990147951934306,-18.907411567928936,nan
1,100,0.1,0.1,-11.639444405997137,-13.586276457439627,nan
2,100,0.1,0.1,54.675566766922195,0.9999965924414773,nan
0,200,0.1,0.1,-18.807359815320854,-74.98641960665063,nan
1,200,0.1,0.1,62.036862827719474,0.999999374375544,nan
2,200,0.1,0.1,166.3010731111757,1.0,nan
0,100,0.0,0.1,-18.807699416586424,-74.99236167920608,nan
1,100,0.0,0.1,109.95798744065267,0.9999999999899027,nan
2,100,0.0,0.1,270.5417806057506,1.0,nan
0,100,0.1,0.1,-18.774970392098787,-74.42182539688208,nan
1,100,0.1,0.1,-9.426952421541031,-7.763856184704485,nan
2,100,0.1,0.1,124.32193194074875,0.9999999999996303,nan
0,100,0.2,0.1,-18.353248867919575,-67.44234589677212,nan
1,100,0.2,0.1,-13.436648244952687,-21.06301318346347,nan
2,100,0.2,0.1,47.957064841871286,0.9999839936055248,nan
0,100,0.3,0.1,-18.374293360676802,-67.7747999921885,nan
1,100,0.3,0.1,-18.68320419846704,-72.84488522997776,nan
2,100,0.3,0.1,30.472332681405167,0.9991030531027929,nan
0,100,0.1,0.0,-18.71052147279557,-73.31083601977396,nan
1,100,0.1,0.0,-1.5293640631114531,-0.42212053093708635,nan
2,100,0.1,0.0,115.6908284203058,0.9999999999973028,nan
0,100,0.1,0.1,-18.790408886626835,-74.69041539088012,nan
1,100,0.1,0.1,-3.743082484152187,-1.3675995481463339,nan
2,100,0.1,0.1,103.0760045111486,0.9999999999507507,nan
0,100,0.1,0.2,-18.7829275447243,-74.56014009544482,nan
1,100,0.1,0.2,12.718567359763517,0.9465259270703676,nan
2,100,0.1,0.2,36.80434772425889,0.9997912794417961,nan
0,50,0.1,0.1,-18.78485073600644,-74.5936078895051,nan
1,50,0.1,0.1,-17.791729480675283,-59.14131891582536,nan
2,50,0.1,0.1,28.91670998992444,0.9987166976161517,nan
0,100,0.1,0.1,-18.78677741168727,-74.62715118400986,nan
1,100,0.1,0.1,-0.275430350203679,-0.06547443821276633,nan
2,100,0.1,0.1,56.590443308291334,0.9999978074188849,nan
0,200,0.1,0.1,-18.803992478684616,-74.927525769691,nan
1,200,0.1,0.1,62.95891075845171,0.9999994940484577,nan
2,200,0.1,0.1,250.021543472347,1.0,nan
0,100,0.0,0.1,-18.80712820472099,-74.98236733528145,nan
1,100,0.0,0.1,78.02027715491005,0.9999999842248941,nan
2,100,0.0,0.1,161.80072031691142,0.9999999999999999,nan
0,100,0.1,0.1,-18.707789550786114,-73.26410561487197,nan
1,100,0.1,0.1,26.796862905135534,0.9979091941359491,nan
2,100,0.1,0.1,137.498737626011,0.9999999999999822,nan
0,100,0.2,0.1,-18.522188189022152,-70.15719482630824,nan
1,100,0.2,0.1,-14.829302227537307,-29.403964918647162,nan
2,100,0.2,0.1,-15.70476475312811,-36.19430733548788,nan
0,100,0.3,0.1,-17.485096568366625,-55.04148784361123,nan
1,100,0.3,0.1,-16.234314611512374,-41.01762116922427,nan
2,100,0.3,0.1,0.4810967469466233,0.10486131712718039,nan
0,100,0.1,0.0,-18.807487763987226,-74.98865829599025,nan
1,100,0.1,0.0,-8.746440351980022,-6.492798184314495,nan
2,100,0.1,0.0,125.70971771590933,0.9999999999997314,nan
0,100,0.1,0.1,-18.804527995377832,-74.93688876327869,nan
1,100,0.1,0.1,2.064414530209077,0.3783319511987242,nan
2,100,0.1,0.1,72.40995436298323,0.9999999425877505,nan
0,100,0.1,0.2,-18.41695784583161,-68.45376361211511,nan
1,100,0.1,0.2,-11.94287623436959,-14.641832229403484,nan
2,100,0.1,0.2,59.57996026264386,0.9999988984506115,nan
